sim_index,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,dominant_theta,gene
122,55.74080251,36.62523519,35.13266199,49.24986122,52.29663755,50.10504424,41.75079224,41.34368191,58.60903051,48.67466354,0.382647991,0.110780993,0.04915374,0.139310977,0.15968689,0.158419409,theta_0,NCU05496
123,41.31988937,58.01457957,43.32795906,50.61895497,54.98058986,49.75697519,48.58288582,48.24140426,59.67632677,49.06198794,0.159372014,0.098743483,0.029235837,0.191476203,0.231524854,0.28964761,theta_5,NCU03783
124,59.40536475,45.15218413,50.33051937,50.59388079,56.646531,49.66974598,48.8577834,51.32864826,58.17517667,50.37290809,0.109577634,0.157449089,0.373728789,0.121506899,0.12050388,0.117233709,theta_2,NCU03545
125,52.84926344,51.99028081,47.31865796,49.1406177,62.1452647,49.63601224,48.97664575,47.48799718,62.34157689,51.17051502,0.278966761,0.114609331,0.054672959,0.168246094,0.187288997,0.196215858,theta_0,NCU04347
126,47.21088048,54.58170308,36.58433233,49.50156871,60.61254927,49.64916966,49.11385954,47.22557985,56.54184734,50.59079828,0.110944,0.148896734,0.072687364,0.207200224,0.222037255,0.238234424,theta_5,NCU03899
127,39.77817925,24.69325354,45.70192185,49.40421949,62.58510655,50.58275992,47.64004232,45.47428154,58.60265119,49.52481707,0.604004369,0.057605605,0.022988475,0.093393186,0.106937053,0.115071312,theta_0,NCU04811
128,22.95310867,65.44757482,47.03468639,49.67922731,50.28740391,49.21434597,45.44528365,49.48582161,58.47133367,50.97044115,0.269744173,0.153081363,0.134965081,0.144029245,0.157948406,0.140231732,theta_0,NCU05120
129,27.43066462,59.60198633,39.32014565,50.82910069,41.8390217,49.76813296,45.41102564,45.18560835,55.30493685,49.47378899,0.214001726,0.075992316,0.025796591,0.178982317,0.23492477,0.270302281,theta_5,NCU09119
130,39.52910458,55.15660098,47.58823283,49.54118644,52.00213408,50.07723551,49.19931737,47.19949698,57.62433392,49.36188006,0.020768086,0.172299974,0.076226056,0.272545102,0.236500426,0.221660356,theta_3,NCU02839
131,56.31826471,51.45674719,49.47228081,50.22799492,51.84831103,49.13464048,50.78785192,48.82144402,54.02339063,50.62142273,0.30518044,0.138090697,0.207017758,0.116507681,0.121912558,0.111290865,theta_0,NCU08758
132,55.41306137,49.06323927,48.56813017,49.58980751,56.59727424,49.34291179,49.27388691,51.79570548,59.85987339,49.54686782,0.125441263,0.180662631,0.175843841,0.170749432,0.172282694,0.17502014,theta_1,NCU04531
133,58.26768388,43.30371812,48.52307918,49.91058685,57.19151693,51.53122672,54.26401508,52.85293134,50.89315088,50.91716855,0.213623894,0.162123397,0.169618172,0.143146061,0.153648983,0.157839492,theta_0,NCU09247
134,27.27718521,55.89205378,41.82149782,51.21304607,55.29589254,49.58195599,47.03609437,50.3343802,52.14552131,49.05988263,0.280278603,0.070372478,0.022536537,0.169940989,0.21297698,0.243894413,theta_0,NCU03757
135,39.41550603,58.63283074,42.8662355,50.68275983,52.84120787,50.16698483,49.4143667,48.01197663,61.30185152,49.70878615,0.210002993,0.164624841,0.209337365,0.142563219,0.139276811,0.134194771,theta_0,NCU00143
136,62.17820349,36.49011453,46.60193513,49.41491373,64.03733238,50.42355094,48.99807122,45.02260852,62.11747183,50.9516783,0.169452706,0.16111438,0.128689975,0.182996132,0.180544057,0.177202751,theta_3,NCU01599
137,63.19602348,29.03973923,45.20230519,49.27729767,50.38775751,49.59897832,49.80858676,47.18688949,52.18149338,51.02012767,0.097827938,0.183123287,0.215518588,0.169246541,0.172304965,0.161978681,theta_2,NCU09425
138,59.40513377,24.02400093,39.13512436,50.19982662,47.6734095,50.75648005,47.05601725,45.92913523,58.52109138,50.06280724,0.601091278,0.079267749,0.073689222,0.084032378,0.083094426,0.078824946,theta_0,NCU06492
139,54.33244601,45.94603702,58.03749599,49.950736,48.14855217,48.98025044,53.92556053,51.38812011,51.21428527,49.74895383,0.050285478,0.197479954,0.165013886,0.206088369,0.189986823,0.191145491,theta_3,NCU08280
140,65.72795922,31.32701686,52.34791019,49.35695253,57.29550569,49.43759913,51.78755714,52.54535362,56.0137697,49.70292021,0.127742731,0.168033966,0.239606868,0.16008083,0.157671226,0.146864378,theta_2,NCU02128
141,58.21624805,47.79496976,59.87695678,50.30827727,59.0926674,50.50629495,53.19846191,52.43586372,57.3294178,50.51963479,0.210298546,0.150458875,0.096045018,0.172689366,0.185620941,0.184887252,theta_0,NCU06968
142,59.57403911,38.38980245,53.18377183,50.23390022,55.23623234,50.01668858,48.51373048,48.97520914,62.13865717,49.51705618,0.075894703,0.168194092,0.343207681,0.150827832,0.139912852,0.12196284,theta_2,NCU09932
143,48.48233512,55.75566415,47.45961741,50.511378,40.74032456,49.6388112,50.5431426,51.87048832,54.5371084,50.14265323,0.030737665,0.156528124,0.485173989,0.111994336,0.112741063,0.102824823,theta_2,NCU08436
144,63.98644198,21.1548784,44.64953757,49.91341156,57.57904056,49.7136491,44.47002616,42.63285393,61.45412578,49.20023076,0.443254621,0.092111392,0.064406162,0.127507115,0.135399764,0.137320944,theta_0,NCU00436
145,58.16217631,40.84212404,50.75590101,50.24700505,59.65527843,49.93159951,49.78253082,48.23158966,60.98361553,49.74663249,0.10926092,0.170565082,0.116993296,0.19594738,0.19900056,0.208232763,theta_5,NCU05836
146,49.76262325,54.12184154,45.40178233,50.72143921,56.883463,49.8337796,43.74610261,47.1406466,53.47034092,50.19436857,0.210617052,0.152431493,0.110988988,0.160748507,0.183321871,0.181892089,theta_0,NCU09240
147,44.93296152,27.12733778,38.4270348,49.86694606,64.54030609,50.93518746,42.58405842,41.846147,62.89618184,48.90664336,0.512701678,0.055308999,0.029541601,0.112981844,0.133700146,0.155765732,theta_0,NCU04534
148,55.24139168,54.5117655,52.12067786,50.36081082,57.01844883,50.82606536,46.28599477,47.19629515,61.235005,49.62287889,0.230125458,0.151114752,0.211236832,0.126926064,0.141883662,0.138713232,theta_0,NCU09064
149,59.2256901,42.90650402,45.72087424,48.81045423,57.82971426,49.48038189,49.55719798,49.59341299,59.16150291,49.81595571,0.126264997,0.18141288,0.200783933,0.173197139,0.158566109,0.159774943,theta_2,NCU08934
150,6.646581633,55.34371261,61.56403909,49.44185061,41.49895497,50.61770597,52.99690392,50.3028792,51.55516592,50.38058433,0.04295361,0.110676745,0.59499955,0.087291433,0.080512962,0.0835657,theta_2,NCU09060
151,60.1321886,4.661050507,35.71806638,49.26669616,63.73369716,49.03568243,41.03197436,39.53255736,65.70533112,50.21037676,0.886425729,0.01277244,0.004448978,0.029670601,0.032257306,0.034424945,theta_0,NCU03636
152,42.43489994,55.47085666,30.55191555,49.08091924,48.12169601,50.28484135,44.3572672,46.6375551,56.83866289,49.80632013,0.15390164,0.102379513,0.038230632,0.208643614,0.227326879,0.269517722,theta_5,NCU09460
153,48.35988777,51.25267537,32.67791735,49.59544943,63.80660384,48.95071168,45.19085975,44.72564823,62.56691895,50.71889841,0.115537528,0.151688398,0.067219758,0.211393594,0.215909666,0.238251057,theta_5,NCU05233
154,31.36832112,61.25711491,48.78422492,49.22808105,51.70735537,49.09024422,47.05631977,45.99122218,56.31357754,50.30370547,0.340441706,0.138754841,0.089321913,0.132723904,0.144127303,0.154630334,theta_0,NCU07735
155,33.35090826,62.80226991,49.60931495,48.75271756,56.75618093,50.08002907,49.25687455,48.80985212,59.19080349,49.84218949,0.225158792,0.108731663,0.035798574,0.203833937,0.215701235,0.210775799,theta_0,NCU09265
156,23.50032946,58.83787229,53.09240808,50.89334773,61.70425569,49.59479661,46.06294412,46.84333443,56.61934015,50.15822808,0.273158919,0.067316542,0.017005696,0.16824212,0.217327633,0.256949089,theta_0,NCU00399
157,59.6851406,7.474027565,59.23574147,49.90511157,53.16714652,49.9821771,53.20389549,45.80823927,62.60153291,50.28041154,0.706742592,0.052742616,0.038143925,0.062386587,0.070665118,0.069319161,theta_0,NCU04130
158,49.52470085,52.6829295,44.67482933,49.83940298,61.43104054,49.87556468,45.79789196,45.83862039,65.55890037,49.78932296,0.148432576,0.141235612,0.07095705,0.192351218,0.215853452,0.231170091,theta_5,NCU08893
159,60.36263383,41.6061705,45.66342195,50.03405275,59.16074181,50.28406849,49.05926016,47.17015327,54.79338653,50.2795201,0.18200904,0.161977867,0.223965192,0.147416673,0.144552931,0.140078297,theta_2,NCU00024
160,36.62942424,2.487740043,24.26267492,50.06265006,55.55848024,49.81304235,43.41181042,45.23963546,63.02682493,50.0354527,0.896853039,0.01738076,0.017102508,0.019242071,0.024720723,0.0247009,theta_0,NCU08306
161,49.6680123,55.28453424,55.11612337,49.84707866,53.00683575,51.44756713,51.1667181,47.8493124,55.99274705,50.63282405,0.135291521,0.196101604,0.16878659,0.161983752,0.167394854,0.170441679,theta_1,NCU05943
162,41.26965401,59.73556852,37.63461967,49.91646591,49.27262771,48.70942007,45.65843436,46.99922954,57.42285531,49.88207888,0.171970662,0.144624836,0.073450871,0.190398459,0.204421473,0.215133698,theta_5,NCU03548
163,62.74109653,34.87413435,52.11029358,48.62986149,57.58211369,50.00269434,53.18982133,51.20811217,57.81966486,50.10679413,0.143309224,0.16122813,0.12906579,0.182111451,0.192748224,0.191537181,theta_4,NCU03901
164,65.20976903,17.54408778,51.16901117,49.54855151,54.98477464,49.36774293,52.78313902,51.88366213,56.01688563,50.5092077,0.529324901,0.087200048,0.069671925,0.101723612,0.107517105,0.104562409,theta_0,NCU01426
165,62.78434367,35.93351762,50.83806036,50.08973881,59.71274257,49.34161141,47.39972489,51.1489467,58.78951546,50.39998712,0.166328777,0.147064159,0.103484537,0.183856141,0.196838609,0.202427778,theta_5,NCU02174
166,55.92075507,42.49630992,49.32107841,48.64274875,53.73619359,49.58715938,54.49788639,53.21478314,56.44651636,50.64593731,0.504968558,0.071169187,0.27244429,0.047924009,0.049956494,0.053537462,theta_0,NCU02123
167,44.51316854,4.912067175,38.06568387,49.63271359,60.99468022,50.2668231,45.78933256,45.26268852,61.52299315,49.67984605,0.819120986,0.032892638,0.021430271,0.035649938,0.043167787,0.047738379,theta_0,NCU05793
168,60.70006102,36.07607312,37.51458049,50.93217704,53.7299167,51.33915236,47.27643139,45.83330104,60.78511765,48.46476085,0.072883159,0.17449683,0.133688408,0.209911036,0.207093917,0.201926651,theta_3,NCU05286
169,58.8163869,48.53629188,14.29084632,50.20040232,31.17265835,50.03257485,46.52181852,50.06452003,55.383883,48.9247032,0.220120654,0.144333312,0.129114833,0.163637569,0.171368528,0.171425103,theta_0,NCU01804
170,21.20116647,62.9753564,52.25448732,50.19237722,59.2585838,51.19569164,49.02421427,48.83247909,60.35040383,51.39887005,0.124821818,0.083229563,0.019414318,0.208874805,0.25563438,0.308025116,theta_5,NCU05390
171,46.12454001,55.77014155,33.37534836,49.6160654,66.0260088,50.53377884,44.20791336,41.58409348,65.83831377,48.97814043,0.310946136,0.107167795,0.042577372,0.157914738,0.178856383,0.202537575,theta_0,NCU00802
172,63.3698068,32.69324694,43.47024416,50.39581704,56.38859701,50.40974244,47.69739615,47.06404962,57.66991928,50.57175212,0.145817181,0.175642832,0.138751879,0.177457459,0.177583526,0.184747123,theta_5,NCU01947
173,23.40031771,62.82967157,49.86955952,50.03026522,56.84307352,51.51667245,50.19372085,51.33520433,56.33027501,49.61516757,0.260447765,0.155264814,0.087206401,0.161225115,0.167746448,0.168109457,theta_0,NCU00955
174,22.56222778,66.23888159,52.9345566,50.29810916,55.669147,50.19113846,51.1326079,52.80048137,55.9699343,49.64672545,0.245276484,0.099731272,0.472558488,0.060601841,0.065408504,0.056423411,theta_2,NCU00196
175,63.30913566,32.14388775,54.33949659,49.63476994,61.02548714,49.95764419,48.29312432,52.03897507,58.05607963,49.67599733,0.099035592,0.181005282,0.225101463,0.166386176,0.166210602,0.162260884,theta_2,NCU08102
176,64.33530262,32.07497346,51.79499771,50.33080074,49.77302862,49.95222001,50.01330682,50.0393725,55.32353351,49.77012714,0.129010299,0.176761663,0.17235752,0.1715722,0.170234699,0.18006362,theta_5,NCU01477
177,45.31550153,52.55391861,33.12050212,50.40345813,50.25783973,50.07847805,44.67715199,46.59130852,58.5687281,50.46964778,0.303183179,0.137102255,0.186325391,0.12457971,0.12679004,0.122019426,theta_0,NCU02352
178,89.73006733,81.66070023,23.66179366,51.28398743,30.4808454,53.83357999,98.60823204,82.49330333,61.24041239,50.9155712,0.722966315,0.068227578,0.06773129,0.040820205,0.04733064,0.052923972,theta_0,NCU03167
179,50.57989615,52.84654697,23.381911,49.77543289,50.60860473,49.40542313,46.6790636,47.47519825,58.8284415,50.15027932,0.25360669,0.116762799,0.050560617,0.188890484,0.19651354,0.193665869,theta_0,NCU07042
180,28.46899189,62.26639798,46.34581454,49.87924034,57.69730314,49.70268734,50.39116956,47.16728114,56.38647833,50.46649275,0.209358651,0.074274178,0.023369854,0.184287823,0.243660968,0.265048526,theta_5,NCU06432
181,29.18432973,14.9795379,55.58146723,50.51938579,60.04412643,49.34866067,53.10287112,50.38285429,60.1427323,49.51664401,0.849738566,0.030723137,0.019269488,0.031497754,0.03258786,0.036183195,theta_0,NCU00290
182,58.31485181,47.20397106,39.64717186,50.06307034,55.52637562,49.68419656,44.41288665,47.30585806,61.81276925,49.44853687,0.176723369,0.152790523,0.103292343,0.175411807,0.192156855,0.199625104,theta_5,NCU10044
183,62.44971841,33.86056668,45.21621505,49.80485106,48.9434762,50.05857369,52.61402646,51.75189391,58.52980103,48.99492729,0.089063624,0.188024054,0.218531875,0.178711811,0.167623235,0.158045401,theta_2,NCU01607
184,59.6608028,43.33338086,45.83895325,49.37311975,59.9002498,50.84562934,47.0462853,46.53440835,61.99213814,50.18046322,0.132542098,0.17271096,0.17219168,0.172876833,0.18134344,0.168334988,theta_4,NCU09466
185,48.97467773,55.53976199,43.23145377,50.00824994,59.04123113,49.68208003,47.27184643,48.44088087,60.87340808,50.12819542,0.229429271,0.133861395,0.071785961,0.175679332,0.194766907,0.194477134,theta_0,NCU06732
186,62.68919664,35.362181,48.10302646,50.13957278,59.0091928,50.59146924,47.12461801,52.19890293,58.47656872,50.63422452,0.150166351,0.153223072,0.092963428,0.198867033,0.20239534,0.202384776,theta_4,NCU08691
187,64.50276361,40.2328034,46.39571735,49.30327774,55.35189774,49.22355274,50.73993757,48.40674558,57.8215894,50.03942875,0.173583211,0.154379529,0.270311745,0.136086266,0.131320195,0.134319055,theta_2,NCU02122
188,54.5828201,46.54547075,50.95070645,49.36369435,52.28512582,49.02854998,50.91357186,52.64861469,59.33107748,49.66253396,0.10370072,0.164953067,0.089160987,0.209173665,0.210145504,0.222866058,theta_5,NCU02318
189,51.30286783,55.13085617,46.49245131,49.96490385,61.03906307,49.85337664,42.92322842,45.60542427,60.54976045,50.04418785,0.153959117,0.179382229,0.159915499,0.165235724,0.169355894,0.172151538,theta_1,NCU07642
190,51.398281,55.91161928,40.84680049,51.06118998,56.59346741,49.89566954,45.15110794,46.98720605,60.54525076,50.65136137,0.222688652,0.157396221,0.101368295,0.161201501,0.171143786,0.186201545,theta_0,NCU09201
191,79.95748205,60.30648617,0.377576124,49.59615185,0.02556092,49.23996734,29.30448204,30.76900376,68.17057243,51.32189575,0.233313528,0.156607552,0.173610695,0.14263792,0.14791083,0.145919474,theta_0,NCU08770
192,64.10784784,31.20770753,37.01521937,49.64377525,53.23903024,49.49755309,48.4846879,47.58437303,59.83578317,49.33668559,0.131606551,0.168489393,0.130321485,0.195882834,0.188947725,0.184752013,theta_3,NCU05067
193,35.0590638,41.66978994,35.92909482,49.7239002,47.50808861,50.27962841,48.25498178,47.19689253,58.67855727,49.190012,0.395332518,0.064369483,0.035667716,0.15316953,0.169597197,0.181863555,theta_0,NCU01045
194,56.58591478,45.650169,50.36804599,49.55495893,57.00898204,50.51722723,51.5036013,52.60103781,59.56626755,50.41033554,0.038421837,0.207243601,0.249008501,0.176199179,0.165146966,0.163979916,theta_2,NCU00912
195,51.62881672,3.107574838,33.98503793,49.68790192,57.82541458,50.21914007,48.15178886,45.65260574,60.87056973,49.50795438,0.83231658,0.031698726,0.025494061,0.033859067,0.037627457,0.039004109,theta_0,NCU07298
196,59.81312986,40.66929564,47.94924069,50.44992214,57.16895354,50.00163556,51.1123204,52.22609928,55.10555353,50.47284731,0.068566435,0.193626928,0.21742038,0.175862096,0.177954191,0.166569969,theta_2,NCU09655
197,39.83155384,57.18957175,38.45626807,50.00555861,56.84571207,50.01619038,44.90238543,47.04671238,57.95749092,48.15192137,0.325563341,0.073768436,0.021519194,0.166641306,0.196952271,0.215555453,theta_0,NCU06633
198,38.30391628,61.57598732,53.8531005,48.73836533,52.78366679,50.71163944,50.87137173,47.32019153,58.62823855,49.61110354,0.481474969,0.111000879,0.189883873,0.0723637,0.071779795,0.073496784,theta_0,NCU08270
199,37.4878211,60.04647618,50.03295793,49.88806348,57.08915776,51.18314541,45.47107426,49.32623662,54.84008544,49.55068729,0.190420983,0.140790047,0.049308075,0.201662855,0.206589764,0.211228277,theta_5,NCU05551
200,60.59985295,40.0210839,44.48356001,49.32960688,56.52323041,49.68466455,47.0217831,49.25379968,59.39249894,50.36079683,0.071769293,0.188559716,0.263009478,0.165740384,0.155478204,0.155442925,theta_2,NCU07245
201,44.08597957,53.1203701,43.78009792,50.18340053,59.33458411,49.77875947,43.66398899,44.38395816,61.34162679,50.18741822,0.257341535,0.084658046,0.028116888,0.177537959,0.206193635,0.246151937,theta_0,NCU09477
202,61.33993893,41.69834132,47.01240232,51.02411509,61.09206028,49.77514167,50.4296252,48.36930191,62.02694416,50.32519498,0.140728372,0.175049356,0.180642921,0.165322781,0.169143589,0.169112981,theta_2,NCU01431
203,3.235933816,62.07892773,48.95075398,50.79727421,33.21366647,50.83908398,50.97592311,50.04156309,48.12776173,49.97418024,0.0367778,0.053928051,0.006602857,0.233855268,0.287795399,0.381040626,theta_5,NCU07081
204,55.42451616,46.42186208,49.12050084,50.07794557,55.75910455,49.86982902,48.98216646,51.067644,58.67935016,49.87546122,0.074250281,0.194581633,0.277840446,0.160502499,0.15068101,0.142144132,theta_2,NCU05320
205,36.60788832,54.86652602,39.81659249,51.03382267,51.72503626,48.34919881,45.65981928,51.15872099,58.55931563,49.32824144,0.247133426,0.100114541,0.027622086,0.172454808,0.214241181,0.238433958,theta_0,NCU03752
206,36.5762636,8.466731832,54.13693286,50.22180571,52.97147902,49.59750633,49.26797613,51.18535078,54.16583339,50.29731894,0.845172926,0.033390761,0.053764302,0.02217662,0.024041738,0.021453653,theta_0,NCU09152
207,62.39857064,36.35001984,50.2672499,50.87792068,50.67394947,50.44218313,47.85390699,48.81608636,56.67477279,49.17581308,0.074818002,0.18802219,0.236436644,0.172145255,0.171061543,0.157516366,theta_2,NCU09310
208,66.86617738,24.5728875,38.06709475,50.82191222,58.09412705,50.53280317,44.42106672,45.29865478,59.82004892,50.34142567,0.595750961,0.08019742,0.076468736,0.086172964,0.085853288,0.075556631,theta_0,NCU05688
209,57.11334039,48.5300838,46.44006439,49.73218811,58.29292716,50.28260211,46.26234863,50.28274662,55.47976094,49.98192491,0.222671703,0.158238728,0.163674717,0.153560654,0.147846159,0.154008039,theta_0,NCU08660
210,53.68476662,50.28086025,20.64043404,50.14289005,50.97611027,49.43226049,48.8260982,45.23139999,58.43038425,49.88745006,0.405810708,0.109990381,0.084436152,0.128853368,0.134835291,0.1360741,theta_0,NCU02962
211,31.54500743,36.60007265,18.15678743,50.21581634,26.38729709,50.02214246,46.89048087,45.63549273,56.55949143,51.85754168,0.444145802,0.08145201,0.04684523,0.13038547,0.144835529,0.152335959,theta_0,NCU04276
212,60.67642531,34.8422274,49.98864571,49.94114081,59.36043712,49.48161317,45.59062767,43.6495538,65.22627884,48.80065275,0.09369512,0.16767583,0.114968358,0.202225412,0.214373204,0.207062076,theta_4,NCU03347
213,53.7145703,47.93811173,47.70168045,49.29054842,55.85502881,49.46005661,47.12084829,48.02899911,59.62193682,49.80747672,0.073889917,0.136980771,0.057516193,0.231083086,0.247419384,0.253110649,theta_5,NCU05948
